"Date Time,""p (mbar)"",""T (degC)"",""Tpot (K)"",""Tdew (degC)"",""rh (%)"",""VPmax (mbar)"",""VPact (mbar)"",""VPdef (mbar)"",""sh (g/kg)"",""H2OC (mmol/mol)"",""rho (g/m**3)"",""wv (m/s)"",""max. wv (m/s)"",""wd (deg)"""
11.01.2009 16:20:00,1003.83,-1.58,271.29,-7.57,63.46,5.44,3.45,1.99,2.14,3.44,1285.94,0.39,1.13,159.90
11.01.2009 16:30:00,1003.89,-2.16,270.70,-7.35,67.43,5.21,3.51,1.70,2.18,3.50,1288.76,0.22,0.75,211.10
11.01.2009 16:40:00,1004.09,-2.67,270.17,-7.30,70.30,5.01,3.52,1.49,2.19,3.51,1291.46,0.65,2.00,70.40
11.01.2009 16:50:00,1004.22,-3.55,269.29,-7.60,73.30,4.70,3.44,1.25,2.14,3.43,1295.84,0.81,1.75,32.20
11.01.2009 17:00:00,1004.22,-3.95,268.88,-7.65,75.30,4.56,3.43,1.13,2.13,3.42,1297.81,0.13,0.50,254.20
11.01.2009 17:10:00,1004.22,-4.30,268.54,-7.67,77.20,4.44,3.43,1.01,2.12,3.41,1299.48,0.12,0.75,177.40
11.01.2009 17:20:00,1004.22,-4.43,268.41,-7.39,79.70,4.39,3.50,0.89,2.17,3.49,1300.08,0.32,0.63,183.00
11.01.2009 17:30:00,1004.30,-4.59,268.24,-7.65,79.00,4.34,3.43,0.91,2.13,3.42,1300.98,1.89,3.25,215.00
11.01.2009 17:40:00,1004.39,-4.64,268.19,-7.96,77.40,4.33,3.35,0.98,2.08,3.33,1301.37,1.95,2.88,215.00
11.01.2009 17:50:00,1004.35,-4.97,267.86,-7.94,79.50,4.22,3.35,0.86,2.08,3.34,1302.92,1.83,2.63,209.20
11.01.2009 18:00:00,1004.33,-5.13,267.70,-8.00,80.10,4.17,3.34,0.83,2.07,3.32,1303.68,1.52,2.38,217.60
11.01.2009 18:10:00,1004.34,-5.09,267.74,-8.00,79.90,4.18,3.34,0.84,2.07,3.32,1303.51,1.64,2.25,199.70
11.01.2009 18:20:00,1004.26,-5.34,267.49,-8.19,80.20,4.10,3.29,0.81,2.04,3.27,1304.66,1.03,1.63,217.20
11.01.2009 18:30:00,1004.31,-6.07,266.76,-8.92,80.10,3.88,3.10,0.77,1.93,3.09,1308.38,0.76,1.38,120.20
11.01.2009 18:40:00,1004.36,-6.92,265.91,-9.30,83.00,3.63,3.01,0.62,1.87,3.00,1312.65,0.29,0.88,87.50
11.01.2009 18:50:00,1004.33,-7.28,265.55,-9.28,85.50,3.53,3.02,0.51,1.87,3.01,1314.40,0.47,1.50,186.70
11.01.2009 19:00:00,1004.30,-7.01,265.82,-8.65,88.00,3.61,3.17,0.43,1.97,3.16,1312.95,1.90,3.38,176.20
11.01.2009 19:10:00,1004.24,-6.58,266.25,-8.24,87.90,3.73,3.28,0.45,2.03,3.26,1310.72,2.28,3.25,174.10
11.01.2009 19:20:00,1004.12,-7.07,265.78,-8.85,87.00,3.59,3.12,0.47,1.94,3.11,1313.04,1.90,3.25,168.60
11.01.2009 19:30:00,1004.09,-7.53,265.32,-9.12,88.30,3.46,3.06,0.41,1.90,3.05,1315.30,2.78,3.88,168.90
11.01.2009 19:40:00,1004.11,-7.56,265.29,-8.93,89.80,3.45,3.10,0.35,1.92,3.09,1315.45,3.32,4.50,168.20
11.01.2009 19:50:00,1004.11,-7.94,264.91,-9.22,90.40,3.35,3.03,0.32,1.88,3.02,1317.37,2.20,3.38,178.80
11.01.2009 20:00:00,1004.05,-8.27,264.58,-9.44,91.20,3.27,2.98,0.29,1.85,2.97,1318.96,1.68,2.75,174.50
11.01.2009 20:10:00,1004.11,-8.49,264.36,-9.56,91.90,3.21,2.95,0.26,1.83,2.94,1320.15,1.25,2.38,173.00
11.01.2009 20:20:00,1004.11,-8.68,264.17,-9.71,92.20,3.16,2.92,0.25,1.81,2.91,1321.11,1.05,1.63,183.60
11.01.2009 20:30:00,1004.10,-8.76,264.09,-9.73,92.60,3.14,2.91,0.23,1.81,2.90,1321.51,0.98,1.63,197.40
11.01.2009 20:40:00,1004.11,-8.49,264.36,-9.40,93.10,3.21,2.99,0.22,1.85,2.98,1320.13,2.49,3.88,173.20
11.01.2009 20:50:00,1004.11,-8.47,264.38,-9.44,92.60,3.22,2.98,0.24,1.85,2.97,1320.03,3.00,4.38,173.90
11.01.2009 21:00:00,1004.11,-8.67,264.18,-9.66,92.50,3.17,2.93,0.24,1.82,2.92,1321.06,1.42,3.00,162.60
11.01.2009 21:10:00,1004.09,-8.35,264.50,-9.24,93.20,3.25,3.03,0.22,1.88,3.01,1319.39,2.57,4.75,184.40
11.01.2009 21:20:00,1004.13,-7.99,264.86,-8.98,92.50,3.34,3.09,0.25,1.92,3.08,1317.62,1.59,2.88,177.10
11.01.2009 21:30:00,1004.12,-8.12,264.73,-9.25,91.50,3.31,3.03,0.28,1.88,3.01,1318.28,1.27,2.50,178.90
11.01.2009 21:40:00,1004.11,-8.23,264.62,-9.37,91.40,3.28,3.00,0.28,1.86,2.98,1318.83,3.22,5.50,173.60
11.01.2009 21:50:00,1004.11,-8.26,264.59,-9.47,90.90,3.27,2.97,0.30,1.84,2.96,1319.00,3.91,5.50,171.90
11.01.2009 22:00:00,1004.06,-8.37,264.48,-9.68,90.20,3.24,2.92,0.32,1.81,2.91,1319.50,3.58,5.25,175.60
11.01.2009 22:10:00,1004.11,-8.77,264.08,-10.14,89.70,3.14,2.82,0.32,1.75,2.81,1321.61,2.65,4.75,173.60
11.01.2009 22:20:00,1004.10,-9.11,263.74,-10.45,89.90,3.06,2.75,0.31,1.71,2.74,1323.34,1.60,3.13,170.40
11.01.2009 22:30:00,1003.99,-8.99,263.87,-10.22,90.70,3.09,2.80,0.29,1.74,2.79,1322.57,2.22,4.13,181.80
11.01.2009 22:40:00,1003.95,-8.78,264.08,-10.11,90.00,3.14,2.83,0.31,1.75,2.81,1321.45,1.99,3.38,186.50
11.01.2009 22:50:00,1003.86,-9.19,263.68,-10.67,88.90,3.04,2.70,0.34,1.68,2.69,1323.44,1.76,3.00,153.90
11.01.2009 23:00:00,1003.78,-9.44,263.44,-10.80,89.70,2.98,2.67,0.31,1.66,2.66,1324.61,1.21,2.38,117.60
11.01.2009 23:10:00,1003.71,-9.37,263.51,-10.65,90.30,3.00,2.71,0.29,1.68,2.70,1324.15,0.67,1.50,72.30
11.01.2009 23:20:00,1003.62,-9.05,263.84,-10.21,91.20,3.07,2.80,0.27,1.74,2.79,1322.38,1.40,4.00,140.50
11.01.2009 23:30:00,1003.66,-8.76,264.12,-10.22,89.10,3.14,2.80,0.34,1.74,2.79,1320.98,1.83,3.38,153.90
11.01.2009 23:40:00,1003.58,-9.05,263.84,-10.64,88.10,3.07,2.71,0.37,1.68,2.70,1322.38,0.38,2.13,109.80
11.01.2009 23:50:00,1003.49,-9.15,263.75,-10.69,88.50,3.05,2.70,0.35,1.67,2.69,1322.75,2.17,4.75,174.90
12.01.2009 00:00:00,1003.34,-8.96,263.95,-10.57,88.00,3.10,2.72,0.37,1.69,2.72,1321.60,2.71,4.38,174.00
12.01.2009 00:10:00,1003.25,-8.87,264.04,-10.59,87.20,3.12,2.72,0.40,1.69,2.71,1321.03,2.88,4.25,181.60
12.01.2009 00:20:00,1003.21,-8.95,263.97,-10.79,86.40,3.10,2.68,0.42,1.66,2.67,1321.40,3.05,4.38,181.30
12.01.2009 00:30:00,1003.10,-9.15,263.78,-10.96,86.60,3.05,2.64,0.41,1.64,2.63,1322.27,3.24,4.38,176.50
12.01.2009 00:40:00,1003.01,-9.14,263.79,-10.88,87.10,3.05,2.66,0.39,1.65,2.65,1322.09,3.00,4.63,175.20
12.01.2009 00:50:00,1002.86,-8.82,264.12,-10.56,87.10,3.13,2.73,0.40,1.69,2.72,1320.27,2.85,4.25,182.70
12.01.2009 01:00:00,1002.67,-8.80,264.16,-10.67,86.20,3.13,2.70,0.43,1.68,2.70,1319.93,2.58,3.75,197.40
12.01.2009 01:10:00,1002.64,-8.68,264.28,-10.52,86.40,3.16,2.73,0.43,1.70,2.73,1319.27,2.09,3.50,187.00
12.01.2009 01:20:00,1002.64,-8.60,264.36,-10.55,85.70,3.18,2.73,0.46,1.69,2.72,1318.87,2.12,3.00,194.00
12.01.2009 01:30:00,1002.52,-8.55,264.42,-10.48,85.80,3.20,2.74,0.45,1.70,2.74,1318.46,2.06,2.75,204.20
12.01.2009 01:40:00,1002.35,-8.49,264.49,-10.42,85.80,3.21,2.76,0.46,1.71,2.75,1317.92,2.54,3.75,205.80
12.01.2009 01:50:00,1002.27,-8.37,264.62,-10.32,85.70,3.24,2.78,0.46,1.73,2.77,1317.21,2.89,3.75,197.30
12.01.2009 02:00:00,1002.25,-8.29,264.70,-10.29,85.40,3.26,2.79,0.48,1.73,2.78,1316.79,2.73,4.00,201.50
12.01.2009 02:10:00,1002.21,-8.31,264.68,-10.36,85.00,3.26,2.77,0.49,1.72,2.76,1316.85,2.69,3.50,198.60
12.01.2009 02:20:00,1002.16,-8.60,264.40,-10.65,85.00,3.18,2.71,0.48,1.68,2.70,1318.25,2.62,3.38,196.60
12.01.2009 02:30:00,1002.21,-8.81,264.18,-10.75,85.70,3.13,2.68,0.45,1.67,2.68,1319.37,2.66,3.88,180.10
12.01.2009 02:40:00,1002.22,-8.81,264.18,-10.72,85.90,3.13,2.69,0.44,1.67,2.68,1319.38,2.96,4.25,179.80
12.01.2009 02:50:00,1002.19,-8.86,264.13,-10.77,85.90,3.12,2.68,0.44,1.67,2.67,1319.60,2.32,3.50,190.80
12.01.2009 03:00:00,1002.10,-8.75,264.25,-10.61,86.30,3.15,2.72,0.43,1.69,2.71,1318.91,2.62,4.63,186.40
12.01.2009 03:10:00,1002.01,-8.76,264.25,-10.65,86.10,3.14,2.71,0.44,1.68,2.70,1318.86,3.69,5.25,188.10
12.01.2009 03:20:00,1001.95,-9.00,264.01,-10.84,86.40,3.09,2.67,0.42,1.66,2.66,1319.99,3.80,5.13,190.20
12.01.2009 03:30:00,1001.92,-9.18,263.84,-10.96,86.80,3.04,2.64,0.40,1.64,2.64,1320.86,3.68,5.50,182.20
12.01.2009 03:40:00,1001.90,-9.48,263.54,-11.21,87.10,2.97,2.59,0.38,1.61,2.58,1322.37,3.55,4.50,191.50
12.01.2009 03:50:00,1001.89,-9.65,263.37,-11.26,87.90,2.93,2.58,0.35,1.60,2.57,1323.22,3.17,4.50,190.20
12.01.2009 04:00:00,1001.83,-9.60,263.42,-11.17,88.20,2.94,2.60,0.35,1.61,2.59,1322.87,2.99,4.13,193.70
12.01.2009 04:10:00,1001.78,-9.56,263.47,-11.18,87.90,2.95,2.60,0.36,1.61,2.59,1322.60,3.02,4.13,189.90
12.01.2009 04:20:00,1001.67,-9.65,263.38,-11.29,87.70,2.93,2.57,0.36,1.60,2.57,1322.93,2.88,3.75,195.50
12.01.2009 04:30:00,1001.55,-9.75,263.29,-11.40,87.60,2.91,2.55,0.36,1.58,2.54,1323.28,2.82,4.00,197.00
12.01.2009 04:40:00,1001.54,-9.98,263.06,-11.67,87.30,2.86,2.49,0.36,1.55,2.49,1324.46,2.24,3.63,194.20
12.01.2009 04:50:00,1001.50,-10.13,262.92,-11.75,87.80,2.82,2.48,0.34,1.54,2.47,1325.16,3.23,4.25,184.90
12.01.2009 05:00:00,1001.45,-10.37,262.68,-12.02,87.60,2.77,2.42,0.34,1.51,2.42,1326.33,3.17,4.25,183.20
12.01.2009 05:10:00,1001.35,-10.45,262.61,-12.02,88.10,2.75,2.42,0.33,1.51,2.42,1326.60,3.35,4.88,183.10
12.01.2009 05:20:00,1001.29,-10.63,262.43,-12.22,88.00,2.71,2.39,0.33,1.48,2.38,1327.45,3.11,4.25,192.50
12.01.2009 05:30:00,1001.19,-10.78,262.29,-12.38,87.90,2.68,2.35,0.32,1.46,2.35,1328.10,3.28,4.88,186.00
12.01.2009 05:40:00,1001.16,-10.85,262.22,-12.36,88.50,2.66,2.36,0.31,1.47,2.35,1328.41,3.85,5.00,188.90
12.01.2009 05:50:00,1001.08,-10.83,262.25,-12.37,88.30,2.67,2.36,0.31,1.47,2.35,1328.21,3.80,4.88,189.30
12.01.2009 06:00:00,1001.04,-10.76,262.32,-12.27,88.50,2.68,2.37,0.31,1.48,2.37,1327.79,3.00,4.00,197.50
12.01.2009 06:10:00,1000.98,-10.44,262.65,-11.99,88.30,2.75,2.43,0.32,1.51,2.43,1326.06,2.34,3.75,207.60
12.01.2009 06:20:00,1000.94,-10.42,262.67,-12.11,87.30,2.76,2.41,0.35,1.50,2.40,1325.92,2.24,3.50,198.20
12.01.2009 06:30:00,1000.83,-10.34,262.76,-11.97,87.70,2.77,2.43,0.34,1.51,2.43,1325.35,3.79,5.38,187.80
12.01.2009 06:40:00,1000.79,-9.69,263.41,-11.43,87.00,2.92,2.54,0.38,1.58,2.54,1321.98,3.40,4.50,197.80
12.01.2009 06:50:00,1000.73,-9.45,263.66,-11.40,85.60,2.98,2.55,0.43,1.59,2.55,1320.68,2.72,4.00,203.40
12.01.2009 07:00:00,1000.75,-9.66,263.44,-11.66,85.20,2.93,2.50,0.43,1.55,2.49,1321.80,2.41,3.38,210.00
12.01.2009 07:10:00,1000.72,-9.76,263.35,-11.66,85.90,2.91,2.50,0.41,1.55,2.49,1322.26,2.38,3.38,191.60
12.01.2009 07:20:00,1000.77,-9.41,263.69,-11.34,85.70,2.99,2.56,0.43,1.59,2.56,1320.54,2.68,3.50,197.80
12.01.2009 07:30:00,1000.69,-9.20,263.91,-11.27,84.80,3.04,2.58,0.46,1.60,2.57,1319.38,3.26,4.63,205.00
12.01.2009 07:40:00,1000.67,-9.06,264.05,-11.22,84.20,3.07,2.59,0.49,1.61,2.58,1318.64,3.20,4.88,204.80
12.01.2009 07:50:00,1000.67,-9.05,264.06,-11.28,83.70,3.07,2.57,0.50,1.60,2.57,1318.60,3.32,5.00,201.00
12.01.2009 08:00:00,1000.70,-9.34,263.77,-11.52,84.00,3.00,2.52,0.48,1.57,2.52,1320.11,2.68,3.38,204.40
12.01.2009 08:10:00,1000.67,-9.53,263.58,-11.55,85.10,2.96,2.52,0.44,1.57,2.52,1321.03,2.89,4.25,198.90
12.01.2009 08:20:00,1000.64,-9.46,263.65,-11.41,85.60,2.98,2.55,0.43,1.58,2.55,1320.62,3.10,4.50,193.40
12.01.2009 08:30:00,1000.52,-9.24,263.88,-11.28,85.00,3.03,2.57,0.45,1.60,2.57,1319.35,3.30,4.63,191.10
12.01.2009 08:40:00,1000.43,-8.98,264.15,-11.15,84.10,3.09,2.60,0.49,1.62,2.60,1317.92,2.92,4.25,200.70
12.01.2009 08:50:00,1000.43,-8.78,264.35,-11.14,82.90,3.14,2.60,0.54,1.62,2.60,1316.92,2.99,4.13,196.70
12.01.2009 09:00:00,1000.43,-8.68,264.45,-11.17,82.00,3.16,2.60,0.57,1.62,2.59,1316.42,2.70,3.63,200.60
12.01.2009 09:10:00,1000.42,-8.65,264.48,-11.22,81.50,3.17,2.59,0.59,1.61,2.58,1316.27,2.35,3.13,206.00
12.01.2009 09:20:00,1000.31,-8.64,264.50,-11.24,81.30,3.17,2.58,0.59,1.61,2.58,1316.08,2.46,3.63,202.60
12.01.2009 09:30:00,1000.23,-8.57,264.57,-11.22,81.00,3.19,2.59,0.61,1.61,2.59,1315.62,2.88,4.00,186.80
12.01.2009 09:40:00,1000.18,-8.49,264.66,-11.22,80.50,3.21,2.59,0.63,1.61,2.59,1315.16,2.47,3.75,190.10
12.01.2009 09:50:00,1000.18,-8.25,264.90,-11.14,79.50,3.27,2.60,0.67,1.62,2.60,1313.96,2.72,4.13,180.60
12.01.2009 10:00:00,1000.13,-8.00,265.15,-11.05,78.50,3.34,2.62,0.72,1.63,2.62,1312.65,2.66,4.38,181.00
12.01.2009 10:10:00,1000.15,-7.58,265.57,-10.84,77.30,3.45,2.67,0.78,1.66,2.67,1310.57,2.12,3.75,186.60
12.01.2009 10:20:00,1000.13,-7.34,265.81,-10.73,76.50,3.51,2.69,0.83,1.67,2.69,1309.36,2.09,3.00,203.40
12.01.2009 10:30:00,1000.17,-6.90,266.25,-10.45,75.60,3.64,2.75,0.89,1.71,2.75,1307.21,2.32,3.75,209.20
12.01.2009 10:40:00,1000.17,-6.48,266.67,-10.26,74.30,3.76,2.79,0.97,1.74,2.79,1305.10,2.12,3.00,218.80
12.01.2009 10:50:00,1000.13,-6.03,267.12,-10.11,72.70,3.89,2.83,1.06,1.76,2.83,1302.88,2.27,3.50,221.80
12.01.2009 11:00:00,1000.04,-5.70,267.45,-10.03,71.30,3.99,2.84,1.14,1.77,2.84,1301.14,2.49,3.50,219.40
12.01.2009 11:10:00,999.87,-5.39,267.78,-9.88,70.50,4.08,2.88,1.20,1.79,2.88,1299.40,2.61,3.63,211.50
12.01.2009 11:20:00,999.68,-5.11,268.08,-9.81,69.36,4.17,2.89,1.28,1.80,2.90,1297.76,2.54,3.38,209.20
12.01.2009 11:30:00,999.53,-4.85,268.34,-9.71,68.55,4.26,2.92,1.34,1.82,2.92,1296.32,2.28,3.25,214.30
12.01.2009 11:40:00,999.31,-4.67,268.54,-9.59,68.26,4.31,2.94,1.37,1.83,2.95,1295.16,2.32,3.75,217.50
12.01.2009 11:50:00,999.05,-4.24,269.00,-9.29,67.64,4.46,3.02,1.44,1.88,3.02,1292.67,2.08,3.38,226.40
12.01.2009 12:00:00,998.86,-3.64,269.61,-9.00,66.14,4.67,3.09,1.58,1.92,3.09,1289.52,2.13,3.13,231.40
12.01.2009 12:10:00,998.63,-2.97,270.30,-8.71,64.36,4.91,3.16,1.75,1.97,3.16,1286.00,2.15,3.13,208.00
12.01.2009 12:20:00,998.38,-2.58,270.71,-8.56,63.27,5.05,3.20,1.86,1.99,3.20,1283.80,2.25,3.00,216.80
12.01.2009 12:30:00,998.22,-2.16,271.14,-8.33,62.44,5.21,3.25,1.96,2.03,3.26,1281.59,2.04,3.13,215.30
12.01.2009 12:40:00,998.03,-1.50,271.82,-8.05,60.76,5.47,3.32,2.15,2.07,3.33,1278.19,1.69,2.50,217.20
12.01.2009 12:50:00,997.87,-0.97,272.36,-7.88,59.24,5.69,3.37,2.32,2.10,3.38,1275.47,2.03,3.25,216.50
12.01.2009 13:00:00,997.70,-0.49,272.85,-7.69,58.01,5.89,3.42,2.47,2.13,3.43,1272.99,1.90,3.38,199.10
12.01.2009 13:10:00,997.51,-0.06,273.29,-7.59,56.68,6.08,3.45,2.63,2.15,3.45,1270.75,2.10,3.50,190.60
12.01.2009 13:20:00,997.41,0.27,273.63,-7.44,55.98,6.23,3.49,2.74,2.18,3.50,1269.06,1.75,3.00,187.40
12.01.2009 13:30:00,997.26,0.72,274.09,-7.36,54.55,6.43,3.51,2.92,2.19,3.52,1266.80,1.55,2.25,205.10
12.01.2009 13:40:00,997.04,1.28,274.68,-7.16,53.16,6.70,3.56,3.14,2.23,3.57,1263.88,1.55,2.50,187.20
12.01.2009 13:50:00,996.86,1.46,274.86,-7.13,52.64,6.79,3.57,3.21,2.23,3.58,1262.84,1.72,2.63,206.40
12.01.2009 14:00:00,996.82,1.30,274.71,-7.11,53.30,6.71,3.58,3.13,2.23,3.59,1263.51,1.70,2.38,204.80
12.01.2009 14:10:00,996.69,0.88,274.30,-7.15,54.78,6.51,3.57,2.94,2.23,3.58,1265.28,1.67,2.50,202.00
12.01.2009 14:20:00,996.60,0.73,274.16,-7.10,55.59,6.44,3.58,2.86,2.24,3.59,1265.83,1.55,2.38,203.70
12.01.2009 14:30:00,996.46,1.41,274.85,-6.97,53.46,6.77,3.62,3.15,2.26,3.63,1262.52,1.73,3.00,197.50
12.01.2009 14:40:00,996.36,2.02,275.46,-6.82,51.78,7.07,3.66,3.41,2.29,3.67,1259.60,1.85,2.63,185.10
12.01.2009 14:50:00,996.36,2.27,275.71,-6.73,51.21,7.19,3.68,3.51,2.30,3.70,1258.44,1.76,3.25,192.30
12.01.2009 15:00:00,996.27,2.32,275.78,-6.78,50.80,7.22,3.67,3.55,2.29,3.68,1258.08,1.71,2.75,201.60
12.01.2009 15:10:00,996.24,1.87,275.32,-6.87,52.13,6.99,3.64,3.35,2.28,3.66,1260.14,1.67,2.75,205.20
12.01.2009 15:20:00,996.23,1.41,274.86,-6.86,53.94,6.76,3.65,3.12,2.28,3.66,1262.23,1.58,2.38,202.40
12.01.2009 15:30:00,996.23,1.40,274.85,-6.83,54.11,6.76,3.66,3.10,2.29,3.67,1262.27,1.42,2.38,199.80
12.01.2009 15:40:00,996.20,1.77,275.23,-6.88,52.46,6.94,3.64,3.30,2.28,3.66,1260.52,1.33,2.50,206.80
12.01.2009 15:50:00,996.17,2.04,275.50,-6.90,51.38,7.08,3.64,3.44,2.27,3.65,1259.25,1.27,2.38,199.70
12.01.2009 16:00:00,996.14,1.51,274.98,-7.02,52.84,6.82,3.60,3.21,2.25,3.62,1261.65,2.10,3.13,199.10
12.01.2009 16:10:00,996.12,0.49,273.96,-7.19,56.18,6.33,3.56,2.77,2.22,3.57,1266.35,2.20,3.75,199.00
12.01.2009 16:20:00,996.12,-0.34,273.12,-7.18,59.73,5.96,3.56,2.40,2.23,3.57,1270.22,2.18,3.38,201.70
12.01.2009 16:30:00,996.12,-0.81,272.66,-7.13,62.02,5.76,3.57,2.19,2.23,3.59,1272.38,2.09,2.88,200.50
12.01.2009 16:40:00,996.05,-1.27,272.19,-7.13,64.21,5.56,3.57,1.99,2.23,3.59,1274.48,2.42,3.13,207.30
12.01.2009 16:50:00,995.99,-1.78,271.70,-7.11,66.73,5.36,3.58,1.78,2.24,3.59,1276.77,2.44,3.25,211.80
12.01.2009 17:00:00,995.94,-1.80,271.68,-7.15,66.67,5.35,3.57,1.78,2.23,3.58,1276.81,2.19,3.13,220.80
12.01.2009 17:10:00,995.87,-1.90,271.58,-7.26,66.55,5.31,3.53,1.78,2.21,3.55,1277.21,1.98,2.75,201.90
12.01.2009 17:20:00,995.86,-2.03,271.45,-7.41,66.44,5.26,3.49,1.76,2.19,3.51,1277.85,1.88,2.75,199.00
12.01.2009 17:30:00,995.77,-2.04,271.45,-7.45,66.28,5.26,3.48,1.77,2.18,3.50,1277.77,1.88,2.75,202.00
12.01.2009 17:40:00,995.70,-2.20,271.29,-7.62,66.21,5.19,3.44,1.75,2.15,3.45,1278.48,1.94,3.38,192.80
12.01.2009 17:50:00,995.62,-2.49,271.01,-7.85,66.41,5.08,3.38,1.71,2.11,3.39,1279.75,2.49,3.38,206.50
12.01.2009 18:00:00,995.52,-2.76,270.74,-8.06,66.72,4.98,3.32,1.66,2.08,3.34,1280.95,2.71,4.13,207.80
12.01.2009 18:10:00,995.50,-3.00,270.51,-8.20,67.15,4.89,3.29,1.61,2.06,3.30,1282.03,2.80,4.13,209.20
12.01.2009 18:20:00,995.36,-3.18,270.34,-8.27,67.67,4.83,3.27,1.56,2.04,3.28,1282.72,3.14,4.25,201.60
12.01.2009 18:30:00,995.33,-3.38,270.14,-8.53,67.32,4.76,3.20,1.55,2.00,3.22,1283.67,2.80,4.00,195.90
12.01.2009 18:40:00,995.30,-3.38,270.15,-8.74,66.20,4.76,3.15,1.61,1.97,3.16,1283.65,2.00,3.13,179.70
12.01.2009 18:50:00,995.37,-3.13,270.39,-8.95,63.92,4.85,3.10,1.75,1.94,3.11,1282.60,1.93,3.00,182.90
12.01.2009 19:00:00,995.47,-2.99,270.52,-9.07,62.63,4.90,3.07,1.83,1.92,3.08,1282.06,1.12,2.25,149.80
12.01.2009 19:10:00,995.40,-2.87,270.65,-9.11,61.88,4.94,3.06,1.88,1.91,3.07,1281.41,1.82,2.63,160.90
12.01.2009 19:20:00,995.32,-3.07,270.45,-9.29,61.99,4.87,3.02,1.85,1.89,3.03,1282.31,2.30,4.13,165.80
12.01.2009 19:30:00,995.15,-3.36,270.17,-9.38,62.90,4.76,3.00,1.77,1.87,3.01,1283.47,2.93,4.13,177.40
12.01.2009 19:40:00,995.08,-3.30,270.24,-9.27,63.14,4.78,3.02,1.76,1.89,3.04,1283.07,3.15,5.50,168.20
12.01.2009 19:50:00,995.04,-3.20,270.35,-9.36,62.22,4.82,3.00,1.82,1.88,3.02,1282.54,3.09,4.75,166.60
12.01.2009 20:00:00,994.98,-3.53,270.02,-9.51,63.05,4.70,2.96,1.74,1.86,2.98,1284.07,2.79,4.25,167.20
12.01.2009 20:10:00,994.95,-3.77,269.78,-9.54,64.05,4.62,2.96,1.66,1.85,2.97,1285.19,1.93,3.63,155.70
12.01.2009 20:20:00,994.97,-3.47,270.08,-9.57,62.46,4.72,2.95,1.77,1.85,2.97,1283.77,2.22,3.63,155.30
12.01.2009 20:30:00,994.97,-3.42,270.13,-9.67,61.73,4.74,2.93,1.82,1.83,2.94,1283.53,2.02,4.00,159.20
12.01.2009 20:40:00,994.96,-3.40,270.15,-9.71,61.45,4.75,2.92,1.83,1.83,2.93,1283.44,1.77,3.38,173.70
12.01.2009 20:50:00,994.99,-3.48,270.06,-9.80,61.37,4.72,2.90,1.82,1.81,2.91,1283.89,1.80,3.38,162.30
12.01.2009 21:00:00,994.89,-3.44,270.12,-9.85,60.93,4.74,2.89,1.85,1.81,2.90,1283.54,2.29,3.63,157.60
12.01.2009 21:10:00,994.89,-3.52,270.04,-9.84,61.32,4.71,2.89,1.82,1.81,2.90,1283.92,2.17,3.38,146.90
12.01.2009 21:20:00,994.79,-3.59,269.97,-9.86,61.57,4.68,2.88,1.80,1.80,2.90,1284.14,2.39,3.63,149.60
12.01.2009 21:30:00,994.77,-3.89,269.67,-9.98,62.40,4.58,2.86,1.72,1.79,2.87,1285.58,2.93,5.25,145.50
12.01.2009 21:40:00,994.71,-4.19,269.37,-10.08,63.35,4.47,2.83,1.64,1.77,2.85,1286.95,3.31,4.75,144.30
12.01.2009 21:50:00,994.67,-4.28,269.30,-10.06,63.84,4.45,2.84,1.61,1.78,2.85,1287.29,2.26,4.25,150.90
12.01.2009 22:00:00,994.58,-4.35,269.23,-9.99,64.51,4.42,2.85,1.57,1.79,2.87,1287.50,2.36,4.38,150.30
12.01.2009 22:10:00,994.54,-4.42,269.16,-9.98,64.94,4.40,2.86,1.54,1.79,2.87,1287.79,2.61,4.50,155.00
12.01.2009 22:20:00,994.53,-4.51,269.08,-10.06,64.96,4.37,2.84,1.53,1.78,2.85,1288.21,1.71,3.38,168.80
12.01.2009 22:30:00,994.41,-4.74,268.85,-10.18,65.48,4.29,2.81,1.48,1.76,2.83,1289.18,1.42,2.38,193.20
12.01.2009 22:40:00,994.23,-5.03,268.58,-10.37,65.92,4.20,2.77,1.43,1.73,2.78,1290.35,1.86,3.50,186.30
12.01.2009 22:50:00,994.19,-5.20,268.40,-10.38,66.75,4.14,2.77,1.38,1.73,2.78,1291.15,1.42,2.50,185.30
12.01.2009 23:00:00,994.14,-4.99,268.63,-10.24,66.40,4.21,2.80,1.42,1.75,2.81,1290.02,2.20,4.13,163.00
12.01.2009 23:10:00,993.99,-4.76,268.87,-10.28,65.05,4.29,2.79,1.50,1.75,2.81,1288.73,2.60,3.88,169.30
12.01.2009 23:20:00,993.91,-4.62,269.01,-10.20,64.76,4.33,2.81,1.53,1.76,2.82,1287.95,2.74,4.00,156.50
12.01.2009 23:30:00,993.82,-4.72,268.91,-10.29,64.81,4.30,2.79,1.51,1.75,2.80,1288.34,2.36,4.13,168.40
12.01.2009 23:40:00,993.80,-4.97,268.67,-10.39,65.51,4.22,2.76,1.45,1.73,2.78,1289.50,2.24,3.50,173.40
12.01.2009 23:50:00,993.68,-5.03,268.61,-10.39,65.86,4.20,2.76,1.43,1.73,2.78,1289.67,2.81,4.13,171.30
